shows, (television) series, serials|مُسَلسَلات|noun|Entertainment|m|y
watching|مٌشاهَدة|noun|||n
busy|مَشْغول|noun||m|n
busy (pl)|مَشْغولون|noun||m|y
together|مَعاً|adv|||n
paste|مَعْجون|noun||m|n
pastes|مَعاجين|noun||m|y
fried|مَقليّ|adj|Food||n
to forget|نَسِيَ (يَنسى) نِسْيان|verb|||n
to clean|نَظَّفَ (يُنَظِّفُ) تَنْظيف|verb|||n
to get up|نَهَضَ (يَنهَضُ) نُهوض|verb|||n
by God, I swear, really (used to add emphasis)|وَاللّهِ|phrase|||n
face|وَجْه|noun|Body|m|n
faces|وُجوه|noun|Body|m|y
hand|يَد|noun|Body|f|n
hands|أيْدٍ|noun|Body|f|y
to wait|اِنتَظَرَ (يَنْتَظِرُ) اِنتِظار|verb|||n
onion|بَصَل|noun|Food|m|n
neighborhood, borough; a living person|حَيّ|noun||m|n
neighborhoods, boroughs; living people|أحْياء|noun||m|y
to do (Syrian colloquial)|سلوى (يساوي)|verb|||n
what (Syrian colloquial)|شو|particle|||n
journalism|صِحافة|noun|Subjects|f|n
colloquial|عاميّة|adj|||n
lentils|عَدَس|noun|Food|m|n
weekend|عُطْلَةُ نِهايَةِ اﻷُسْبوعِ|noun|Times|f|n
mayor|عُمْدَة|noun|Titles|m|n
mayors|عُمَد|noun|Titles|m|y
celebration, festivity, feast day, holiday|عيد|noun|Times|m|n
celebrations, festivities, feast days, holidays|أعْياد|noun|Times|m|y
Classical Arabic (lit., "most eloquent")|فُصْحى|noun|Languages||n
to prefer|فَضَّلَ (يُفَضِّل) تَفْضيل|verb|||n
train|قِطار|noun|Transportation|m|n
trains|قِطارات|noun|Transportation|m|y
arch|قَوْس|noun||m|n
arches|أقْواس|noun||m|y
lightly salted, partially dehydrated yogurt with olive oil|لَبَنة|noun|Food|f|n
for this reason, therefore|لِذلِكَ|adv|||n
station|مَحَطّة|noun|Locations|f|n
stations|مَحَطّات|noun|Locations|f|y
crowded|مُزْدَحِم|adj|||n
famous, well-known|مَشْهور|adj|||n
famous, well-known (pl)|(ون), مَشاهير|adj|||y
pasta, macaroni|مَعْكَرونة|noun|Food|f|n
place of entertainment|مَلْهىً|noun|Entertainment|m|n
places of entertainment|مَلاهٍ|noun|Entertainment|m|y
engineer|مُهَنْدِس|noun|Occupations|m|n
engineers|مُهَندِسون|noun|Occupations|m|y
clean|نَظيف|adj||m|n
end|نِهاية|noun|Common|f|n
ends|نِهايات|noun|Common|f|y
to celebrate|اِحْتَفَلَ (يَحْتَفِلُ) اِحْتِفال بِـ|verb|||n
independence|اِسْتِقلال|noun|Abstract|m|n
Islam|إسلام|noun|Islam|m|n
country|بَلَد|noun|Places|m|n
countries|بِلاد|noun|Places|m|y
to graduate|تَخَرَّجَ (يتخرَّجُ) تَخَرُّج|verb|||n
education, upbringing|تَرْبِية|noun|Education|f|n
instruction, education|تَعليم|noun|Education|m|n
revolution|ثَوْرة|noun||f|n
revolutions|ثَورات|noun||f|y
pilgrimage|حَجّ|noun|Islam|m|n
dessert, sweets|حَلْوى|noun|Food|f|n
desserts, sweets|حَلوَيات|noun|Food|f|y
special, particular (to)|خاصّ|adj|||n
rooster|ديك|noun|Animals|m|n
roosters|دِيَكة|noun|Animals|m|y
turkey|ديك حَبَش|noun|Food|m|n
with, of, owner of|ذو|noun||m|n
with, of, owner of (pl)|ذَوو|noun||m|y
head|رأس|noun|Body|m|n
heads|رُؤوس|noun|Body|m|y
to adorn, to decorate|زَيَّنَ (يُزَيِّنُ) تزيين|verb|||n
square, courtyard|ساحة|noun|Locations|f|n
squares, courtyards|ساحات|noun|Locations|f|y
to save, to protect|سَلَّمَ (يُسَلِّمُ) تَسْليم|verb|||n
age of a person|سِنّ|noun|Common|m|n
to become|صارَ (يَصيرُ) صَيْر، صَيْرورة، مَصير|verb|||n
to fast|صامَ (يَصومُ) صوْم|verb|||n
to pray, to bless|صَلّى (يُصَلّي)|verb|||n
to manufacture, to make|صَنَعَ (يَصنَعُ) صِناعة|verb|||n
food|طَعلم|noun|Food|m|n
foods|أطْعِمة|noun|Food|m|y
phrase|عِبارة|noun|Grammar|f|n
phrases|عِبارات|noun|Grammar|f|y
to be off from work|عَطّّلَ (يِعِطِّلُ) تَعْطيل|verb|||n
Feast of Immolation/sacrifice|عيدُ اﻷضْحى|noun|Holidays|m|n
Thanksgiving|عيدُ الشُكْرِ|noun|Holidays|m|n
Easter|عيدُ الفِصْحِ|noun|Holidays|m|n
feast of breaking the Ramadan fast|عيدُ الفِطْرِ|noun|Holidays|m|n
Christmas|عيدُ الميلاد|noun|Holidays|m|n
dawn, daybreak|فَجْر|noun|Times|m|n
pie|فَطيرة|noun|Food|f|n
pies|فَطائِر|noun|Food|f|y
pumpkin|قَرْع|noun|Food|m|n
blessed|مُبارَك|noun||m|n
intermediate|مُتَوَسِّط|adj|Common|m|n
Muslim|مُسْلِم|noun|Islam|m|n
Muslims|مُسْلِمون|noun|Islam|m|y
Christ|المَسيح|noun|Religious|m|n
teacher|مُعَلِّم|noun|Occupations|m|n
teachers|مُعَلِّمون|noun|Occupations|m|y
information|مَعلومة|noun||f|n
information (pl)|مَعلومات|noun||f|y
sunset|مَغْرِب|noun|Times|m|n
occasion|مُناسَبة|noun||f|n
occasions|مُناسَبات|noun||f|y
region|مِنْطَقة|noun|Places|f|n
regions|مَناطِق|noun|Places|f|y
birthday, birthplace|مَوْلِد|noun||m|n
birth, birthday|ميلاد|noun||m|n
births, birthdays|مَواليد|noun||m|y
prophet|نَبيّ|noun|Religious|m|n
prophets|أنْبياء|noun|Religious|m|y
to congratulate, to felicitate|هَنَّأ (يُهَنِّئُ) تَهنئة|verb|||n
to be born (passive)|وُلِدَ (يولَدُ) وِﻻدة/مَوْلِد|verb|||n
social gathering|اِجْتِماع|noun||m|n
social gatherings|اِجْتِماعات|noun||m|y
to use, to utilize, to employ|اِستَخدَمَ (يَستَخدِمُ) اِستِخدام|verb|||n
to become a martyr|اُسْتُشْهِدَ (يُستَشْهَدُ) اِسْتِشهاد|verb|||n
to establish, to found|أسَّسَ (يُؤَسِّسُ) تأسيس|verb|||n
black|أسْوَد|noun|Colors|m|n
black (pl)|سود|noun|Colors|m|y
to be assassinated|اُغْتيلَ (يُغتالُ) اِغتِيال|verb|||n
prince|أمير|noun|Titles|m|n
princes|أُمَراء|noun|Titles|m|y
to elect|اِنْتَخَبَ (يَنتَخِبُ) اِنتِخاب|verb|||n
Andalusia, Muslim Spain|اﻷنْدَلُس|noun|Places|f|n
history|تاريخ|noun|Subjects|m|n
history (pl)|تَواريخ|noun|Subjects|m|y
discrimination|تَمييز|noun||m|n
to pass away|تُوُفِيَ (يُتَوَفّى) وَفاة|verb|||n
mosque|جامِع|noun|Islam|m|n
mosques|جَوامِع|noun|Islam|m|y
prize, award|جائِزة|noun||m|n
prizes, awards|جَوائِز|noun||m|y
algebra|جَبْر|noun|Subjects|m|n
to be wounded, to be hurt|جُرِحَ (يُجرَحُ) جَرح|verb|||n
republic|جُمهوريّة|noun||f|n
republics|جُمهوريّات|noun||f|y
army|جَيْش|noun||m|n
armies|جُيوش|noun||m|y
to fight|حارَبَ (يُحارِبُ) حَرْب/مُحارَبة|verb|||n
war|حَرْب|noun||f|n
wars|حُروب|noun||f|y
account|حِساب|noun||m|n
accounts|حِسابات|noun||m|y
to acquire, to obtain, to get|حَصَلَ (يَحصُلُ) حُصول|verb|||n
to tell a story; to talk|حَكَى (يَحْكي) حِكاية|verb|||n
to go out; to exit|خَرَجَ (يَخرُجُ) خُروج|verb|||n
orator, preacher, speaker|خَطيب|noun|Occupations|m|n
orators, preachers, speakers|خُطَباء|noun|Occupations|m|y
to enter|دَخَلَ (يَدخُلُ) دُخول|verb|||n
to pay|دَفَعَ (يَدْفَعُ) دَفْع|verb|||n
defense|دِفاع|noun||m|n
defenses|دِفاعات|noun||m|y
to reject|رَفَضَ (يَرفُضُ/يَرفِضُ) رَفْض|verb|||n
leader, president|رَئيس|noun|Occupations|m|n
leaders, presidents|رُؤَساء|noun|Occupations|m|y
leader (popular)|زَعيم|noun|Occupations|m|n
leaders (popular)|زُعَماء|noun|Occupations|m|y
young man|شابّ|noun|People|m|n
young men|شَباب|noun|People|m|y
poet|شاعِر|noun|Occupations|m|n
poets|شُعَراء|noun|Occupations|m|y
personality, character|شَخصِيّة|noun|Abstract|f|n
personalities, characters|شَخصِيّات|noun|Abstract|f|y
ranking officer|ضابِط|noun||m|n
ranking officers|ضُبّاط|noun||m|y
to request, to order (e.g. in a restaurant)|طَلَبَ (يَطْلُب) طَلَب|verb|||n
Toulon (a town in southern France)|طولون|noun|Places|f|n
scholar, scientist|عالِم|noun|Occupations|m|n
scholars, scientists|عُلَماء|noun|Occupations|m|y
sociologist|عالِم اجْتِماع|noun|Occupations|m|n
sociology|عِلْم اجْتِماع|noun|Subjects|m|n
to introduce someone to someone else|عَرَّفَ (يُعَرِّف) تَعريف (على)|verb|||n
race, element|عُنصٌر|noun||m|n
races, elements|عَناصِر|noun||m|y
racial|عُنصُريّ|adj|||n
philosophy|فَلْسَفة|noun|Subjects|f|n
philosophies|فَلسَفات|noun|Subjects|f|y
philosopher|فَيْلَسوف|noun|Occupations|m|n
philosophers|فَلاسِفة|noun|Occupations|m|y
to do, to perform|قامَ (يَقومُ) قِيام|verb|||n
law|قانون|noun|Subjects|m|n
laws|قَوانين|noun|Subjects|m|y
leader (military)|قائد|noun|Occupations|m|n
leaders (military)|قادة|noun|Occupations|m|y
village|قَرية|noun|Places|f|n
villages|قُرى|noun|Places|f|y
priest|قِسّيس|noun|Religious|m|n
priests|قِسّاوِسة|noun|Religious|m|y
writer, scribe|كاتِب|noun|Occupations|m|n
writers, scribes|كُتّاب/كَتَبة|noun|Occupations|m|y
for the sake of (Syrian colloquial)|كرمال|phrase|||n
generous|كَريم|adj|||n
generous (pl)|كُرَماء|adj|||y
necessary|ﻻزِم|adj|Common||n
lawyer, attorney, counsel|مُحامٍ|noun|Occupations|m|n
lawyers, attorneys, counsels|مُحامون|noun|Occupations|m|y
mixed|مُشَكَّل|adj|||n
introduction|مُقَدِّمة|noun||f|n
place, location|مَكان|noun||m|n
places, locations|أمْكِنة|noun||m|y
king|مَلِك|noun|Occupations|m|n
kings|مُلوك|noun|Occupations|m|y
good (Syrian colloquial)|مْنيح|adj|Common||n
good (Syrian colloquial) (pl)|امْناح|adj|Common||y
historian|مُؤَرِّخ|noun|Occupations|m|n
historians|مُؤَرِّخون|noun|Occupations|m|y
to be sent into exile, to be expelled|نُفِيَ (يُنْفى) نَفْيٌ|verb|||n
now (Syrian colloquial)|هَللأ/هَلَّق|adv|Common||n
minister|وَزير|noun|Occupations|m|n
ministers|وُزَراء|noun|Occupations|m|y
foreigner|أَجْنَبيّ|noun||m|n
foreigners|أَجانِب|noun||m|y
foreign|أجْنَبيّ/أجْنَبيَّة|adj|||n
to take|أَخَذَ (يَأخُذُ) أخْذ|verb|||n
to send|أرْسَلَ (يُرسِلُ) إرْسال|verb|||n
to receive (someone)|اِسْتَقبَلَ (يَسْتَقبِلُ) اِستِقبال|verb|||n
to believe|اِعتَقَدَ (يَعتَقِدُ) اِعتِقاد|verb|||n
inflammation, infection|اِلْتِهاب|noun|Medical|m|n
inflammations, infections|اِلتِهابات|noun|Medical|m|y
pain|ألَم|noun||m|n
pains|آلآم|noun||m|y
to hurt|آلَمَ (يُؤلِمُ)|verb|||n
as for, but, yet, however|أمّا|particle|||n
beginning|بِداية|noun||f|n
beginnings|بِدايات|noun||f|y
only (Syrian colloquial)|بَسّ|adv|||n
gate|بَوّابة|noun||f|n
gates|بَوّابات|noun||f|y
sitting|جالِس|noun||m|n
sitting (pl)|جالِسون|noun||m|y
pill|حَبّة|noun|Medical|m|n
pills|حَبّات|noun|Medical|m|y
government|حُكومة|noun||f|n
governments|حُكومات|noun||f|y
to carry|حَمَلَ (يَحْمِلُ) حَمْل|verb|||n
to see|رَأى (يَرى) رُؤية|verb|||n
housewife|رَبّةُ بَيْت|noun|Occupations|f|n
housewives|رِبّات بُيوت|noun|Occupations|f|y
future marker (=will in Syrian colloquial)|رَح|particle|||n
colleague, coworker|زَميل|noun|People|m|n
colleagues, coworkers|زُمَلاء|noun|People|m|y
mail carrier|ساعٍ|noun|Occupations|m|n
mail carriers|سُعاة (ساعي بَريد)|noun|Occupations|m|y
to help, to assist|ساعَدَ (يُساعِدُ) مُساعَدة|verb|||n
safe, secure; healthy|سالِم|noun|Descriptive|m|n
safe, secure; healthy (pl)|سالِمون|noun|Descriptive|m|y
reason, cause|سَبَب|noun||m|n
reasons, causes|أسْباب|noun||m|y
Syria, Damascus, Greater Syria|الشام|noun|Places|f|n
drink, beverage, sherbert|شَراب|noun|Food|m|n
drinks, beverages, sherberts|أشْرِبة، شَرابات|noun|Food|m|y
opposite, anti-, adversary, opponent|ضِدٌّ|noun||m|n
opposites, anti-, adversaries, opponents|أضْداد|noun||m|y
molar tooth|ضِرْس|noun|Body|m|n
molar teeth|أضْراس، ضُروس|noun|Body|m|y
physician, doctor|طَبيب|noun|Occupations|m|n
physicians, doctors|أَطِبّاء|noun|Occupations|m|y
good|طَيِّب|noun|Descriptive|m|n
goods|طَيِّبون|noun|Descriptive|m|y
year|عام|noun|Times|m|n
years|أعْوام|noun|Times|m|y
crowded (Syrian colloquial)|عَجْقة|noun||f|n
to know|عَلِمَ (يَعْلَمُ) عِلْم|verb|||n
sunset|غُروب|noun|Times|m|n
rich, wealthy|غَنيّ|noun|Descriptive|m|n
rich, wealthy (pl)|أغنِياء|noun|Descriptive|m|y
and, then, so|فـ|particle|||n
benefit, use, advantage|فائِدة|noun||f|n
benefits, uses, advantages|فَوائِد|noun||f|y
poor|فَقير|noun|Descriptive|m|n
poor (pl)|فُقَراء|noun|Descriptive|m|y
to worry|قَلِقَ (يَقْلَق) قَلَق|verb|||n
as|كَمل|particle|||n
electricity|كَهْرَباء|noun||f|n
not (particle used to negate past-tense verbs)|لَمْ|particle|||n
(a) night|لَيْلة|noun|Times|f|n
nights|لَيالٍ|noun|Times|f|y
except|ما عَدا|particle|||n
previous, last, past|ماضٍ (الماضي)|adj|Common||n
school|مَدْرَسة|noun|Education|f|n
schools|مَدارِس|noun|Education|f|y
greeting|مُعايَدة|noun||f|n
greetings|مُعايَدات|noun||f|y
written|مَكْتوب|noun||m|n
scholarship, grant, gift|مِنْحة|noun|Education|f|n
scholarships, grants, gifts|مِنَح|noun|Education|f|y
kind, sort|نَوْع|noun||m|n
kinds, sorts|أنْواع|noun||m|y
to find|وَجَدَ (يَجِدُ) وُجود|verb|||n
furniture|أثاث|noun|Household|m|n
to meet; to gather|اِجْتَمَعَ (يَجْتَمِع) اِجْتِماع|verb|||n
to lease, to let|أجَّر (يؤجِّر) تأجير|verb|||n
rent, wage, fare|أُجْرة|noun||f|n
rents, wages, fares|أُجور|noun||f|y
other|آخَر|noun|Common|m|n
other (pl)|آخَرون|noun|Common|m|y
couch|أريكة|noun|Household|f|n
couches|أرائِك|noun|Household|f|y
to rent, to hire|استأجَرَ (يَستأجِرُ) استِئجار|verb|||n
to please|أَعْجَبَ (يُعْجِبُ) إعْجاب|verb|||n
advertisement|إعْلان|noun||m|n
advertisements|إعْلانات|noun||m|y
in front of|أمامَ|prep|Common||n
to (infinitive)|أنْ|particle|||n
Europe|أوروبا|noun|Places|f|n
rent|إيجار|noun||m|n
rent (pl)|إيجارات|noun||m|y
refrigerator (Syria)|بَرّاد|noun|Household|m|n
refrigerators (Syria)|بَرّادات|noun|Household|m|y
far|بَعيد|adv|||n
grocer|بَقّال|noun|Occupations|m|n
grocers|بَقّالون|noun|Occupations|m|y
local, popular|بَلَديّ|adj|||n
bank (colloquial)|بَنْك|noun|Locations|m|n
banks (colloquial)|بُنوك|noun|Locations|m|y
to be late|تَأخَّرَ (يَتَأخَّرُ) تَأخُّر|verb|||n
insurance|تأمين|noun||m|n
insurance (pl)|تأمينات|noun||m|y
telephone (colloquial)|تَليفون|noun|Household|m|n
telephones (colloquial)|تَليفونات|noun|Household|m|y
refrigerator (Egypt)|ثَلاّجة|noun|Household|f|n
refrigerators (Egypt)|ثلاّجات|noun|Household|f|y
part|جُزْء|noun||m|n
parts|أجْزاء|noun||m|y
dishwasher|جَلاّية|noun|Household|f|n
dishwashers|جَلاّيات|noun|Household|f|y
[Egyptian] pound|جُنَيه|noun||m|n
[Egyptian] pounds|جُنَيْهات|noun||m|y
park, garden|حَديقة|noun|Locations|f|n
parks, gardens|حَدائِق|noun|Locations|f|y
[bath] tub|حَوْض|noun|Household|m|n
[bath] tubs|أحْواض|noun|Household|m|y
servant|خادِم|noun|Occupations|m|n
servants|خَدَم|noun|Occupations|m|y
baker|خَبّاز|noun|Occupations|m|n
bakers|خَبّازون|noun|Occupations|m|y
wood, lumber, timber|خَشَب|noun||m|n
wood, lumber, timber (pl)|أخْشاب|noun||m|y
greengrocer|خُضَريّ|noun|Occupations|m|n
greengrocers|خُضَريّون|noun|Occupations|m|y
behind|خَلفَ|prep|Common||n
shop, store|دُكّان|noun|Locations|f|n
shops, stores|دَكاكين|noun|Locations|f|y
dinar (Algeria, Bahrain, Iraq, Kuwait)|دينار|noun||m|n
dinars (Algeria, Bahrain, Iraq, Kuwait)|دَنانير|noun||m|y
water heater|سَخّان لِلماء|noun|||n
truck|شاحِنة|noun|Transportation|f|n
trucks|شاحِنات|noun|Transportation|f|y
company|شَرِكة|noun||f|n
companies|شَرِكات|noun||f|y
health|صِحّة|noun|||n
floor, story, flat|طابَق|noun||m|n
floors, stories, flats|طَوابِق|noun||m|y
in general, generally|على العُموم|adv|||n
to hang|عَلَّقَ (يُعَلِّقُ) تَعْليق|verb|||n
doctor's practice, clinic|عِيادة|noun|Locations|f|n
doctors' practices, clinics|عِيادات|noun|Locations|f|y
bread (Egypt)|عَيش|noun|Food|m|n
[butane] gas|غاز|noun||m|n
[butane] gases|غازات|noun||m|y
washing machine|غَسّالة|noun|Household|f|n
washing machines|غَسّالات|noun|Household|f|y
deluxe, fancy, excellent, luxurious|فاخِر|adj|||n
[Syrian] pound; lira|لَيْرة|noun||f|n
[Syrian] pounds; liras|لَيْرات|noun||f|y
meter|م (مِتْر)|noun||m|n
meters|أمْتار|noun||m|y
kitchen sink|مَجْلى|noun|Household|m|n
kitchen sinks|مَجالٍ|noun|Household|m|y
bakery|مَخْبَز|noun|Locations|m|n
bakeries|مَخابِز|noun|Locations|m|y
[floor] plan, map|مُخَطَّط|noun||m|n
[floor] plans, maps|مُخَطّطات|noun||m|y
mirror|مِرْآة|noun|Household|f|n
mirrors|مَرايا|noun|Household|f|y
toilet|مِرْحاض|noun|Household|m|n
toilets|مَراحيض|noun|Household|m|y
elevated|مُرْتَفِع|adj|||n
comfortable|مُريح|adj|||n
lamp|مِصْباح|noun|Household|m|n
lamps|مَصابيح|noun|Household|m|y
bank|مَصْرِف|noun|Locations|m|n
banks|مَصارِف|noun|Locations|m|y
overlooking|مُطِلٌّ|noun|||n
washbasin, bathroom sink|مَغْسَلة|noun|Household|f|n
washbasins, bathroom sinks|مَغاسِل|noun|Household|f|y
opposite, across from|مُقابِل|adv|||n
clothes|مَلبَس|noun|Clothing|m|n
clothes (pl)|مَلابِس|noun|Clothing|m|y
[cooking] range|مَوْقِد|noun|Household|m|n
[cooking] ranges|مَواقِد|noun|Household|m|y
[bus] stop, parking lot|مَوْقِف|noun|Transportation|m|n
[bus] stops, parking lots|مَواقِف|noun|Transportation|m|y
spacious, large|واسِع|adj|||n
there is/are, to exist|وُجِدَ (يوجَدُ)|verb|||n
to put|وَضَعَ (يَضَعُ) وَضْع|verb|||n
to be located; fall down|وَقَعَ (يَقَعُ) وُقوع/وَقْع|verb|||n
left|يَسار|noun|Directions|m|n
right|يَمين|noun|Directions|m|n
to return|آبَ (يَؤوبُ) إياب|verb|||n
white (m)|أبيَض|adj|Colors|m|n
white (m/f pl)|بيض|adj|Colors||y
ruin, antiquity, artifact, relic|أثَر|noun||m|n
ruins, antiquities, artifacts, relics|آثار|noun||m|y
to respond, to answer|أجابَ (يُجيبُ) إجابة|verb|||n
then, therefore|إذاً|adv|||n
to enjoy|استَمتَعَ (يَستَمتِعُ) استِمتاع|verb|||n
until|إلى أنْ|conj|||n
apparatus, device, gadget, machine|آلة|noun||f|n
apparatuses, devices, gadgets, machines|آلات|noun||f|y
to meet, converge, encounter|التَقى (يَلتَقي) التِقاء|verb|||n
to take, make (a picture); to pick up|اِلْتَقَطَ (يَلْتَقِطُ) اِلْتِقاط|verb|||n
who, that|الّّتي|noun||f|n
who, that|الَّذي|noun||m|n
to examine, to test|امتَحَنَ (يَمتَحِنُ) امتِحان|verb|||n
early|باكِراً|adv|||n
mail, post|بَريد|noun||m|n
to remain, to stay|بَقِيَ (يَبْقى) بَقاء|verb|||n
to build, to construct|بَنى (يَبني) بِناء|verb|||n
to wander about, to tour|تَجَوَّلَ (يَتَجَوَّلُ) تَجَوُّل|verb|||n
ticket|تَذكِرة|noun||f|n
tickets|تَذاكِر|noun||f|y
statue|تِمثال|noun||m|n
statues|تَماثيل|noun||m|y
camel|جَمَل|noun|Animals|m|n
camels|جِمال|noun|Animals|m|y
liberty, freedom|حُرِّيّة|noun|Abstract|f|n
liberties, freedoms|حُرِّيّات|noun|Abstract|f|y
animal|حَيَوان|noun|Animals|m|n
animals|حَيَوانات|noun|Animals|m|y
always|دائماً|adv|||n
to smoke (e.g. a cigarette)|دَخَّنَ (يُدَخِّنُ) تَدْخين|verb|||n
to go (Syrian colloquial)|راح (يروح) على|verb|||n
to hope|رَجا (يَرجو)رَجاء|verb|||n
to ride, to mount|رَكِبَ (يَركَبُ) رُكوب|verb|||n
unsweetened coffee|سادة|noun|Food||n
to move, to walk, to travel, to march, to follow|سارَ (يَسيرُ) سَيْر|verb|||n
happy, pleased, joyful|سَعيد|adj||m|n
happy, pleased, joyful (pl)|سُعَداء|adj||m|y
question, query|سُؤال|noun||m|n
questions, queries|أسئِلة|noun||m|y
waterfall|شَلاّل|noun||m|n
waterfalls|شَلاّلات|noun||m|y
north; left|شَمال|noun|Directions|m|n
bon appétit (Syrian colloquial)|صَحّة و هَنا|phrase|||n
industry|صِناعة|noun||f|n
industries|صِناعات|noun||f|y
to make a picture, to portray, to illustrate|سَوَّرَ (يُصَوِّرُ) تَصوير|verb|||n
number (quantity)|عَدَد|noun||m|n
numbers (quantity)|أعْداد|noun||m|y
show, demonstration, performance|عَرْض|noun|Entertainment|m|n
shows, demonstrations, performances|عُروض|noun|Entertainment|m|y
dear, esteemed, beloved|عَزيز|noun|Descriptive|m|n
dear, esteemed, beloved (pl)|أعِزّاء|noun|Descriptive|m|y
great, important, imposing|عَظيم|noun|Descriptive|m|n
great, important, imposing (pl)|عُظَماء|noun|Descriptive|m|y
expensive, dear|غالٍ|noun|Descriptive|m|n
often, mostly, generally|غالِباً|adv|||n
west|غَرْب|noun|Directions|m|n
pharoah|فِرعَون|noun|Titles|m|n
pharoahs|فَراعِنة|noun|Titles|m|y
band, company, troupe|فِرقة|noun||f|n
bands, companies, troupes|فِرَق، أفْرِقة|noun||f|y
boat|قارِب|noun|Transportation|m|n
boats|قَوارِب|noun|Transportation|m|y
to gamble|قامَرَ (يُقامِرُ) مُقامَر، قِمار|verb|||n
to serve, to provide|قَدَّمَ (يُقَدِّمُ) تَقديم|verb|||n
also, as well|كَذلِكَ|adv|||n
kilometer|كيلومِتر|noun|Measurements|m|n
kilometers|كيلومِترات|noun|Measurements|m|y
at (expressing possession)|لَدى|prep|||n
game, play, ride|لُعبة|noun|Entertainment|f|n
games, plays, rides|لُعبات، ألعاب|noun|Entertainment|f|y
building, construction|مَبنى|noun||m|n
buildings, constructions|مَبانٍ|noun||m|y
museum|مُتحَف|noun|Locations|m|n
museums|مَتاحِف|noun|Locations|m|y
loving|مُحِبّ|noun|Descriptive||n
loving (pl)|مُحِبّون|noun|Descriptive||y
sincere, faithful, (sincerely yours)|مُخلِص|noun|Descriptive|m|n
sincere, faithful, (sincerely yours) (pl)|مُخلِصون|noun|Descriptive|m|y
period, duration|مُدّة|noun|Times|f|n
periods, durations|مُدَد|noun|Times|f|y
to pass, to go by|مَرَّ (يَمُرُّ) مُرور|verb|||n
mosque|مَسجِد|noun|Islam|m|n
mosques|مَساجِد|noun|Islam|m|y
theater, stage|مَسرَح|noun|Entertainment|m|n
theaters, stages|مَسارِح|noun|Entertainment|m|y
one who is longing, yearning|مُشْتاق|noun|||n
one who is longing, yearning (pl)|مُشْتاقون|noun|||y
elevator, lift|مِصعَد|noun||m|n
elevators, lifts|مَصاعِد|noun||m|y
though, although|مَعَ أنَّ|conj|||n
coming, next, following|مُقبِل|noun|Common|m|n
coming, next, following (pl)|مُقبِلون|noun|Common|m|y
million|مِليون|noun|Numbers|m|n
since, for|مُنْدُ|prep|||n
square, field, arena|مَيدان|noun|Locations|m|n
squares, fields, arenas|مَيادين|noun|Locations|m|y
port|ميناء|noun|Locations|m|n
ports|مَوانِئ|noun|Locations|m|y
person (used in population counts)|نَسَمة|noun|People|f|n
people (used in population counts)|نَسَمات|noun|People|f|y
important, significant|هامٌّ|noun|Descriptive||n
important, significant (pl)|هامّون|noun|Descriptive||y
pyramid|هَرَم|noun||m|n
pyramids|أهرام/أهرامات|noun||m|y
father, parent|والِد|noun|Family|m|n
fathers, parents|والِدون|noun|Family|m|y
never, not at all|أبَداً|adv|||n
to hold, to contain|اتَّسَعَ (يَتَّسِعُ) اتِّساع|verb|||n
to contact|اِتَّصَلَ (يَتَّصِلُ) اِتِّصال (بـ)|verb|||n
to agree (with someone)|اِتَّفَقَ (يَتَّفِقُ) اِتِّفاق (مَعَ)|verb|||n
pear|إجّاص|noun|Food|m|n
red|أحمَر|adj|Colors||n
red (pl)|حُمْر|adj|Colors||y
to notify, to inform|أخْبَرَ (يُخْبِرُ) إخْبار|verb|||n
blue|أزرَق|adj|Colors||n
blue (pl)|زُرْق|adj|Colors||y
yellow|أصْفَر|adj|Colors||n
yellow (pl)|صُفْر|adj|Colors||y
eggplant|باذِنجان|noun|Food|m|n
green peas|بازِلاء|noun|Food|f|n
ochra|بامْية|noun|Food|f|n
slowly|بِبُطءٍ|adv|||n
seed, kernel|بِذرة|noun|Plants|f|n
seeds, kernels|بُذور|noun|Plants|f|y
watermelon|بِطّيخ|noun|Food|m|n
cow, cattle|بَقَرة|noun|Animals|f|n
cows, cattle|أبْقار/بَقَر|noun|Animals|f|y
tomato|بَنَدورة (طَماطِم في مصر)|noun|Food|f|n
white (f)|بَيضاء|adj|Colors|f|n
spice, condiment, seasoning|تابِل|noun|Food|m|n
spices, condiments, seasonings|تَوابِل|noun|Food|m|y
approximately, about, nearly, roughly|تَقريباً|adv|||n
berry|توت|noun|Food|m|n
garlic|ثوم|noun|Food|m|n
to run, to flow, to hurry, to rush, to happen, to occur|جَرى (يَجري) جَري|verb|||n
horse|حِصان|noun|Animals|m|n
horses|أحْصِبة|noun|Animals|m|y
lettuce|خَسّ|noun|Food|m|n
especially, particularly|جُصوصاً|adv|||n
party|حَفْلة|noun|Entertainment|f|n
parties|حَفَلات|noun|Entertainment|f|y
corn|ذُرة|noun|Food|f|n
perhaps, probably|رُبَّما|adv|||n
basket|سَلّة|noun||f|n
baskets|سِلال|noun||f|y
a kind of toasted thin bread|سَميط|noun|Food|m|n
to explain, to explain, to illustrate|شَرَحَ (يَشرَحُ) شَرْح|verb|||n
sandwich|شَطيرة|noun|Food|f|n
sandwiches|شَطائِر|noun|Food|f|y
to grill, to boil|شَوى (يَشوي) شَي|verb|||n
to laugh|ضَحِكَ (يَضْحَكُ) ضِحْك|verb|||n
public|عامّ|adj|||n
stick, rod, cane|عَصا|noun||f|n
